MEC462	자동차CAD및설계	3	2	2	1	01	N	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	국정한	월/03A	월/03B	월/04A	월/04B	수/03A	수/03B	수/04A	수/04B	 	 	 	 	 	 	 	 
MEC462	자동차CAD및설계	3	2	2	1	02	Y	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	그라딘스카	월/03A	월/03B	월/04A	월/04B	수/03A	수/03B	수/04A	수/04B	 	 	 	 	 	 	 	 
MEB311	재료역학	3	3	0	0	01	N	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	양승용	월/06A	월/06B	월/07A	월/07B	화/01A	화/01B	 	 	 	 	 	 	 	 	 	 
MEB311	재료역학	3	3	0	0	02	N	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	정해일	화/06A	화/06B	화/07A	화/07B	목/07A	목/07B	 	 	 	 	 	 	 	 	 	 
MEB311	재료역학	3	3	0	0	03	N	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	김승모	월/06A	월/06B	월/07A	월/07B	화/01A	화/01B	 	 	 	 	 	 	 	 	 	 
MEB311	재료역학	3	3	0	0	04	N	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	김승모	화/06A	화/06B	화/07A	화/07B	목/07A	목/07B	 	 	 	 	 	 	 	 	 	 
MEF780	전기전자공학및실습	3	2	2	0	01	N	7T	7T	7T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	유지환	화/08A	화/08B	화/09A	화/09B	목/05A	목/05B	목/06A	목/06B	 	 	 	 	 	 	 	 
MEF780	전기전자공학및실습	3	2	2	0	02	N	7T	7T	7T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	신동호	월/08A	월/08B	월/09A	월/09B	수/03A	수/03B	수/04A	수/04B	 	 	 	 	 	 	 	 
MEF780	전기전자공학및실습	3	2	2	0	03	N	7T	7T	7T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	주병윤	월/08A	월/08B	월/09A	월/09B	수/03A	수/03B	수/04A	수/04B	 	 	 	 	 	 	 	 
MEF780	전기전자공학및실습	3	2	2	0	04	N	7T	7T	7T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	임종관	화/08A	화/08B	화/09A	화/09B	목/06A	목/06B	목/07A	목/07B	 	 	 	 	 	 	 	 
